id,title,company_name,location,via,extensions,posted_at,schedule_type,work_from_home,date_time,salary_pay,salary_rate,salary_avg,salary_min,salary_max,salary_hourly,salary_yearly,salary_standardized,description_tokens,description_token_ airflow,description_token_ alteryx,description_token_ apl,description_token_ asp.net,description_token_ assembly,description_token_ atlassian,description_token_ aurora,description_token_ aws,description_token_ azure,description_token_ bash,description_token_ bigquery,description_token_ bitbucket,description_token_ c,description_token_ c++,description_token_ c/c++,description_token_ cognos,description_token_ css,description_token_ dax,description_token_ docker,description_token_ dplyr,description_token_ excel,description_token_ fortran,description_token_ gcp,description_token_ gdpr,description_token_ ggplot2,description_token_ git,description_token_ github,description_token_ gitlab,description_token_ go,description_token_ golang,description_token_ graphql,description_token_ hadoop,description_token_ html,description_token_ java,description_token_ javascript,description_token_ jira,description_token_ jquery,description_token_ js,description_token_ julia,description_token_ jupyter,description_token_ keras,description_token_ linux,description_token_ linux/unix,description_token_ looker,description_token_ matlab,description_token_ matplotlib,description_token_ microstrategy,description_token_ mongo,description_token_ mongodb,description_token_ mssql,description_token_ mysql,description_token_ no-sql,description_token_ node,description_token_ node.js,description_token_ nosql,description_token_ numpy,description_token_ outlook,description_token_ pandas,description_token_ perl,description_token_ php,description_token_ pl/sql,description_token_ plotly,description_token_ postgres,description_token_ postgresql,description_token_ power_bi,description_token_ powerpoint,description_token_ powerpoints,description_token_ powershell,description_token_ pyspark,description_token_ python,description_token_ pytorch,description_token_ qlik,description_token_ r,description_token_ redis,description_token_ redshift,description_token_ rshiny,description_token_ ruby,description_token_ rust,description_token_ sap,description_token_ sas,description_token_ scala,description_token_ scikit-learn,description_token_ seaborn,description_token_ selenium,description_token_ sharepoint,description_token_ shell,description_token_ snowflake,description_token_ solidity,description_token_ spark,description_token_ splunk,description_token_ spreadsheet,description_token_ spss,description_token_ sql,description_token_ ssis,description_token_ ssrs,description_token_ swift,description_token_ t-sql,description_token_ tableau,description_token_ tensorflow,description_token_ terminal,description_token_ tidyr,description_token_ twilio,description_token_ typescript,description_token_ unix,description_token_ unix/linux,description_token_ vb.net,description_token_ vba,description_token_ visio,description_token_ visual_basic,description_token_ vue,description_token_ vue.js,description_token_ word,description_token_airflow,description_token_alteryx,description_token_assembly,description_token_atlassian,description_token_aurora,description_token_aws,description_token_azure,description_token_bash,description_token_bigquery,description_token_bitbucket,description_token_c,description_token_c++,description_token_c/c++,description_token_cobol,description_token_cognos,description_token_crystal,description_token_css,description_token_dart,description_token_dax,description_token_docker,description_token_dplyr,description_token_excel,description_token_gcp,description_token_gdpr,description_token_ggplot2,description_token_git,description_token_github,description_token_go,description_token_golang,description_token_groovy,description_token_hadoop,description_token_html,description_token_java,description_token_javascript,description_token_jira,description_token_jquery,description_token_js,description_token_julia,description_token_jupyter,description_token_keras,description_token_linux,description_token_linux/unix,description_token_looker,description_token_matlab,description_token_matplotlib,description_token_microstrategy,description_token_mongo,description_token_mongodb,description_token_mssql,description_token_mysql,description_token_node.js,description_token_nosql,description_token_nuix,description_token_numpy,description_token_outlook,description_token_pandas,description_token_perl,description_token_php,description_token_postgres,description_token_postgresql,description_token_power_bi,description_token_powerpoint,description_token_powerpoints,description_token_powershell,description_token_pyspark,description_token_python,description_token_pytorch,description_token_qlik,description_token_r,description_token_redis,description_token_redshift,description_token_ruby,description_token_rust,description_token_sap,description_token_sas,description_token_scikit-learn,description_token_seaborn,description_token_selenium,description_token_sharepoint,description_token_shell,description_token_snowflake,description_token_spark,description_token_splunk,description_token_spreadsheet,description_token_spss,description_token_sql,description_token_ssis,description_token_ssrs,description_token_swift,description_token_t-sql,description_token_tableau,description_token_tensorflow,description_token_terminal,description_token_unix,description_token_vb.net,description_token_vba,description_token_visio,description_token_visual_basic,description_token_vue.js,description_token_word
5065,Data Science project,Upwork,Anywhere,via Upwork,"['14 hours ago', '10 to 25 an hour', 'Work from home', 'Contractor']",14 hours ago,Contractor,True,00:41.3,10 to 25,an hour,17.5,10.0,25.0,17.5,,36400.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5066,Google Sheets & Zapier Specialist,Upwork,Anywhere,via Upwork,"['14 hours ago', '10 to 25 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",14 hours ago,Contractor,True,00:41.3,10 to 25,an hour,17.5,10.0,25.0,17.5,,36400.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5067,Content Analytics - Content Arb Company,Upwork,Anywhere,via Upwork,"['14 hours ago', '10 to 25 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",14 hours ago,Contractor,True,00:41.3,10 to 25,an hour,17.5,10.0,25.0,17.5,,36400.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068,Excel Report Enhancement,Upwork,Anywhere,via Upwork,"['14 hours ago', '10 to 30 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",14 hours ago,Contractor,True,00:41.3,10 to 30,an hour,20.0,10.0,30.0,20.0,,41600.0,['excel'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5069,Data Analyst,Upwork,Anywhere,via Upwork,"['14 hours ago', '15 to 50 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",14 hours ago,Contractor,True,00:41.3,15 to 50,an hour,32.5,15.0,50.0,32.5,,67600.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5070,Pricing Analytics and Recommendation Tool,Upwork,Anywhere,via Upwork,"['14 hours ago', '17 to 40 an hour', 'Work from home', 'Contractor']",14 hours ago,Contractor,True,00:41.3,17 to 40,an hour,28.5,17.0,40.0,28.5,,59280.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5071,"Locomotor activity and head shake behavior in rats, statistical...",Upwork,Anywhere,via Upwork,"['14 hours ago', '17 to 45 an hour', 'Work from home', 'Contractor']",14 hours ago,Contractor,True,00:16.4,17 to 45,an hour,31.0,17.0,45.0,31.0,,64480.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5072,Clustering / LCA experience needed to determine the best method...,Upwork,Anywhere,via Upwork,"['14 hours ago', '17 to 45 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",14 hours ago,Contractor,True,00:16.4,17 to 45,an hour,31.0,17.0,45.0,31.0,,64480.0,"['excel', 'pandas', 'python']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5073,Data Analyst  PowerBI,Upwork,Anywhere,via Upwork,"['14 hours ago', '17 to 45 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",14 hours ago,Contractor,True,00:16.4,17 to 45,an hour,31.0,17.0,45.0,31.0,,64480.0,['power_bi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5074,Data science on recipes,Upwork,Anywhere,via Upwork,"['14 hours ago', '18 to 24 an hour', 'Work from home', 'Contractor']",14 hours ago,Contractor,True,00:16.4,18 to 24,an hour,21.0,18.0,24.0,21.0,,43680.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,Data scientist/analyst with Python skills with a passion for tennis,Upwork,Anywhere,via Upwork,"['14 hours ago', '20 to 30 an hour', 'Work from home', 'Contractor']",14 hours ago,Contractor,True,00:16.4,20 to 30,an hour,25.0,20.0,30.0,25.0,,52000.0,['python'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5076,Data Analyst needed for Tableau and Big Query analysis and queries,Upwork,Anywhere,via Upwork,"['14 hours ago', '20 to 35 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",14 hours ago,Contractor,True,00:16.4,20 to 35,an hour,27.5,20.0,35.0,27.5,,57200.0,"['sql', 'tableau', 'go']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5077,Power BI developer,Upwork,Anywhere,via Upwork,"['14 hours ago', '20 to 40 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",14 hours ago,Contractor,True,00:16.4,20 to 40,an hour,30.0,20.0,40.0,30.0,,62400.0,"['power_bi', 'excel', 'sql']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5078,Statistical support for a DNP project,Upwork,Anywhere,via Upwork,"['14 hours ago', '25 to 70 an hour', 'Work from home', 'Contractor']",14 hours ago,Contractor,True,00:16.4,25 to 70,an hour,47.5,25.0,70.0,47.5,,98800.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5079,Data Analyst Remote,Upwork,Anywhere,via Upwork,"['14 hours ago', '30 to 50 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",14 hours ago,Contractor,True,00:16.4,30 to 50,an hour,40.0,30.0,50.0,40.0,,83200.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5080,Data Analyst,Upwork,Anywhere,via Upwork,"['14 hours ago', '30 to 50 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",14 hours ago,Contractor,True,00:16.4,30 to 50,an hour,40.0,30.0,50.0,40.0,,83200.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5081,Data science,Upwork,Anywhere,via Upwork,"['14 hours ago', '35 to 75 an hour', 'Work from home', 'Contractor']",14 hours ago,Contractor,True,00:20.0,35 to 75,an hour,55.0,35.0,75.0,55.0,,114400.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5082,Mixpanel Advisory,Upwork,Anywhere,via Upwork,"['14 hours ago', '35 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",14 hours ago,Contractor,True,00:20.0,35 to 75,an hour,55.0,35.0,75.0,55.0,,114400.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5083,Analyze SurveyMonkey Data from a Survey,Upwork,Anywhere,via Upwork,"['14 hours ago', '40 to 55 an hour', 'Work from home', 'Contractor']",14 hours ago,Contractor,True,00:20.0,40 to 55,an hour,47.5,40.0,55.0,47.5,,98800.0,"['go', 'excel']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,Analytics / Conversions Tracking - Saas + App,Upwork,Anywhere,via Upwork,"['14 hours ago', '40 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",14 hours ago,Contractor,True,00:20.0,40 to 75,an hour,57.5,40.0,75.0,57.5,,119600.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,Data Analyst,Upwork,Anywhere,via Upwork,"['14 hours ago', '60 to 80 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",14 hours ago,Contractor,True,00:20.0,60 to 80,an hour,70.0,60.0,80.0,70.0,,145600.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
